ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 45,45,0.1262,tfidf=0.1162; bonus=0.0100,"Si dichos objetivos no se han logrado, es labor del gerente corregir la situación. Este proceso de supervisar, comparar y corregir es la función de control. organización Función administrativa que tiene que ver con disponer y estructurar el trabajo para lograr los objetivos organizacionales dirección Función administrativa que involucra trabajar con y a través de las personas para lograr los objetivos organizacionales control Función administrativa que consiste en supervisar, comparar y corregir el desempeño laboral ¿Qué tan bien este enfoque en las funciones logra describir la labor gerencial? ¿En todos los casos, los gerentes planean, organizan, dirigen y luego controlan?",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0045_f005,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 45,45,0.0975,tfidf=0.0875; bonus=0.0100,"Cuando los gerentes motivan a sus subordinados, ayudan a resolver los conflictos de los grupos de trabajo, influyen en los individuos o en los equipos durante la ejecución de las tareas, seleccionan los ca- nales de comunicación más efectivos o afrontan de cualquier manera problemas relacionados con el comportamiento del personal; es decir, están dirigiendo. planeación Función administrativa que involucra la definición de objetivos, el establecimiento de estrategias para lograrlos y el desarrollo de planes para integrar y coordinar las actividades La última función administrativa es el control.",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0045_f004,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 69,69,0.0871,tfidf=0.0771; bonus=0.0100,"Un estudio reveló que al liberar a los empleados de tareas repetitivas, éstos podían realizar labores esenciales de destreza manual un 25 por ciento más rápido.4 En AAB, una compañía suiza de energía y automatización, el uso de robots de adaptación redujo el tiempo perdido de los trabajadores en un 85 por ciento.5 teoría general de la administración Modelo administrativo que se enfoca en describir lo que hacen los gerentes y lo que constituye una buena práctica administrativa Teoría general de la administración La teoría general de la administración se enfoca más en lo que hacen los gerentes y en lo que constituye una buena práctica administrativa.",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0069_f004,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 74,74,0.0864,tfidf=0.0764; bonus=0.0100,"La administración de la calidad total (o TQM por sus siglas en inglés) es una filosofía administrativa para la mejora continua y para responder a las necesidades y expectativas del clien- te. (Vea la figura HA-6). El término cliente hace referencia a quienes interactúan con los productos o servicios de la organización, ya sea a nivel interno o externo.",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0074_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 30,30,0.0766,tfidf=0.0666; bonus=0.0100,Personalización masiva y organizaciones esbeltas   659 Parte 6: Práctica administrativa   662 El dilema de un gerente   662 Perspectiva global   662 Caso continuo: Starbucks – Control   663 Glosario   667 Índice de nombres   679 Índice de organizaciones   699 Índice analítico   705,Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0030_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf,pdf,p. 558,558,0.0689,tfidf=0.0589; bonus=0.0100,"En cuanto al trabajo realizado en el extranjero, se podría con- siderar la posibilidad de reestructurar las relaciones jerárquicas para adoptar menores extensiones del control para incremen- tar la responsabilidad administrativa, y vincular a los proveedo- res con la estructura organizacional de la parte corporativa de Boeing. O bien, podrían asignar las labores de manufactura a proveedores que se encuentren cerca de la línea final de en- samblaje y que estén bajo el control de Boeing, centralizando la estructura organizacional.",Robbins_y_Judge___Comportamiento_organizacional___17a_ed___2017_38384cf67b_b0558_f005,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 440,440,0.0672,tfidf=0.0572; bonus=0.0100,"Los factores que influyen en las remuneraciones y prestaciones de los empleados incluyen su antigüedad y desempeño, el tipo de trabajo que llevan a cabo, el tipo de negocio o industria, la presencia de sindicatos, el hecho de que la empresa haga énfasis en la mano de obra o en el capital, la filosofía administrativa, la ubicación geográfica, así como la rentabilidad y el tamaño de la compañía. Los sistemas salariales basados en las habilidades recompensan a los empleados por las ca- pacidades y competencias que pueden demostrar.",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0440_f005,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
1,administrativa unadm,baja,0.1262,0.0845,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 483,483,0.0663,tfidf=0.0563; bonus=0.0100,"Al unirse al equipo de alto liderazgo de Starbucks como vicepresidenta ejecutiva y directora de tecnología, Gerri Martin-Flickinger dirige la planeación estratégica relacionada con la función global de tecnología de información de la empresa. La ejecutiva llevó a la empresa una gran pericia técnica y administrativa, incluyendo su experiencia en la nube, el análisis de datos masivos, tecnología móvil y seguridad, áreas que constituyen elementos de tecnología importantes en la estrategia de crecimiento de la empresa. Fuente: Ted S.",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0483_f006,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 30; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 440; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 483; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 558",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 4 referencia(s) de baja similitud que podrían introducir ruido.
2,administrativa unadm agosto,baja,0.0841,0.0669,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 45,45,0.0841,tfidf=0.0741; bonus=0.0100,"Si dichos objetivos no se han logrado, es labor del gerente corregir la situación. Este proceso de supervisar, comparar y corregir es la función de control. organización Función administrativa que tiene que ver con disponer y estructurar el trabajo para lograr los objetivos organizacionales dirección Función administrativa que involucra trabajar con y a través de las personas para lograr los objetivos organizacionales control Función administrativa que consiste en supervisar, comparar y corregir el desempeño laboral ¿Qué tan bien este enfoque en las funciones logra describir la labor gerencial? ¿En todos los casos, los gerentes planean, organizan, dirigen y luego controlan?",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0045_f005,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 224; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 593; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 272; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 453",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido.
2,administrativa unadm agosto,baja,0.0841,0.0669,Robbins y Coulter - Administracion - 13a ed - 2018.pdf,pdf,p. 593,593,0.0785,tfidf=0.0685; bonus=0.0100,"W. Gerhardt, “Personality and Leadership: A Qualitative and Quantitative Review”, Journal of Applied Psychology, agosto de 2002, pp. 765-780; y R.",Robbins_y_Coulter___Administracion___13a_ed___2018_a7ebf6903d_b0593_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\fundamentos-de-gestion-administrativa-mga\referencias-fundamentos-de-gestion-administrativa\libros--fundamentos-de-gestion-administrativa\Robbins y Coulter - Administracion - 13a ed - 2018.pdf,"Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 224; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 45; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 593; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 69; Robbins y Coulter - Administracion - 13a ed - 2018.pdf, p. 74; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 272; Robbins y Judge - Comportamiento organizacional - 17a ed - 2017.pdf, p. 453",La ficha presenta coincidencias débiles; se recomienda validar manualmente las citas. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido.
