ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 191,191,0.3145,tfidf=0.2445; bonus=0.0700,"líneas de investigación son: teoría y epistemología de la comunicación, comunicación intersubjetiva e interpersonal, metodología de investigación en comunicación, comunicación intercultural. Correo electrónico: mrizog@ yahoo.com Vivian Romeu Aldaya La Habana, Cuba, 1970.",Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0191_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 10,10,0.2814,tfidf=0.2114; bonus=0.0700,La razón está en el carácter simbólico de la comunicación y en las condiciones concretas en las que se gesta la comunicación intercultural como comunicación entre sujetos de matrices culturales diferentes. ,Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0010_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 72,72,0.2796,tfidf=0.2096; bonus=0.0700,"71 Conceptos y categorías básicas lado, o bien que permite la negociación de significados, por el otro, posibilita articular una forma de entender a la comunicación intercultural como una situación que va más allá del mero conflicto entre interactuantes situados en lugares objetiva y subjetivamente distintos. Esta segunda parte concluye con una breve síntesis de la relación entre interculturalidad y comunicación desde el punto de vista del poder y lo simbólico, lo objetivo y lo subjetivo.",Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0072_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 76,76,0.2762,tfidf=0.2062; bonus=0.0700,"La comunicación es la misma situación pero en el efecto de poner en común, de efectiva puesta en común. Es decir, la comunicación implica a la interacción, pero no a la inversa.",Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0076_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 71,71,0.2754,tfidf=0.2054; bonus=0.0700,"Para ello, iniciamos con una explicación general de la relación entre comunicación y cultura. La cultura, como principio organizador de la experiencia humana, está indisolublemente ligada con la comunicación, y es desde esta relación que miraremos, posteriormente, a la comunicación intercultural.",Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0071_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 73,73,0.2727,tfidf=0.2027; bonus=0.0700,"Pese al énfasis dado a las relaciones de intercambio, a la interacción, nos encontramos con que en la investigación académica se ha privilegiado la comprensión de la comunicación como transmisión, es decir, se ha estudiado a la comunicación sobre todo en su dimensión mediática, en detrimento de otras formas de comprenderla que, sin duda alguna, son más sugerentes para la exploración de la interculturalidad. Es sobre todo el abordaje de la comunicación interpersonal el que aquí nos interesa.",Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0073_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 190,190,0.2716,tfidf=0.2016; bonus=0.0700,Desde 2003 es profesora-investigadora de la Academia de Comunicación y Cultura de la Universidad Autónoma de la Ciudad de México. Coautora de Cien libros hacia una comunicología posible.,Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0190_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
1,comunicación,alta,0.3145,0.2783,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 190,190,0.2551,tfidf=0.1851; bonus=0.0700,"Datos de las autoras Cynthia Pech Salvador Doctora en filosofía por la Universidad de Barcelona, España. Maestra y licenciada en ciencias de la comunicación por la Universidad Nacional Autónoma de México. Profesora-investigadora de la Academia de Comunicación y Cultura de la Universidad Autónoma de la Ciudad de México.",Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0190_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 10; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 190; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 191; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 71; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 72; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 73; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 76",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
2,intercultural,media,0.225,0.1886,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 62,62,0.225,tfidf=0.1550; bonus=0.0700,Los escenarios de la comunicación intercultural 61 5. Ejercicios y preguntas para la reflexión Sobre los temas tradicionales de la comunicación intercultural Explica brevemente y de forma argumentada cuáles son los temas tradicionalmente estudiados en el ámbito de la comunicación intercultural.,Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0062_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Interaprendizajes entre indigen - Maria Bertely Busquets.pdf, p. 182; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 111; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 123; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 19; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 40; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 62; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 8; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 93","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
2,intercultural,media,0.225,0.1886,Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,pdf,p. 8,8,0.2003,tfidf=0.1303; bonus=0.0700,Tercera parte Panorama teórico-metodológico en la investigación sobre comunicación intercultural 117 Vivian Romeu Aldaya 1. Apuntes preliminares para comprender la genealogía teórico-metodológica de la investigación en comunicación ntercultural 119 2.,Manual_de_comunicacion_intercul___Cynthia_Pech_Salvador_77ce2a226c_b0008_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Manual de comunicacion intercul - Cynthia Pech Salvador.pdf,"Interaprendizajes entre indigen - Maria Bertely Busquets.pdf, p. 182; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 111; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 123; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 19; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 40; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 62; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 8; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 93","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
